beam no,beam center ra [deg],beam center dec [deg],SB
3,133.49775416666668,-43.45463055555555,0856-43A
4,134.73753333333335,-43.45463055555555,0856-43A
5,132.31095,-41.64171388888889,0856-43A
6,133.51537916666666,-41.65462222222222,0856-43A
7,134.7199083333333,-41.65462222222222,0856-43A
8,135.9243375,-41.64171388888889,0856-43A
9,135.9501625,-42.54159166666667,0856-43A
10,135.97719583333335,-43.44134722222222,0856-43A
11,136.00551666666667,-44.3412,0856-43A
12,134.74697916666668,-44.35468888888889,0856-43A
13,133.48830833333332,-44.35468888888889,0856-43A
14,132.22977083333333,-44.3412,0856-43A
15,132.25809166666667,-43.44134722222222,0856-43A
16,132.285125,-42.54159166666667,0856-43A
17,131.14791250000002,-40.716008333333335,0856-43A
18,132.33563333333333,-40.74148611111111,0856-43A
19,133.52361249999998,-40.754225,0856-43A
20,134.711675,-40.754225,0856-43A
21,135.89965416666666,-40.74148611111111,0856-43A
22,137.08737499999998,-40.716008333333335,0856-43A
23,137.12847916666666,-41.61589444444444,0856-43A
24,137.17148749999998,-42.51541111111111,0856-43A
25,137.21650416666668,-43.41478055555555,0856-43A
26,137.26366249999998,-44.31421944444445,0856-43A
27,137.31310000000002,-45.21395277777778,0856-43A
28,136.0352041666667,-45.241369444444445,0856-43A
29,134.75687916666666,-45.25507777777778,0856-43A
30,133.47840833333333,-45.25507777777778,0856-43A
31,132.20008333333334,-45.241369444444445,0856-43A
32,130.92218749999998,-45.21395277777778,0856-43A
33,130.97162500000002,-44.31421944444445,0856-43A
34,131.01878333333335,-43.41478055555555,0856-43A
35,131.06380416666667,-42.51541111111111,0856-43A
36,131.10680833333333,-41.61589444444444,0856-43A
1,282.4615375,-16.172827777777776,1849-16B
2,283.3985875,-16.170791666666666,1849-16B
3,282.46146666666664,-17.0728,1849-16B
4,283.4029208333333,-17.070752777777777,1849-16B
5,281.5284625,-15.270580555555556,1849-16B
6,282.46149166666663,-15.272744444444445,1849-16B
7,283.39440833333333,-15.270716666666667,1849-16B
8,284.32739583333336,-15.264494444444445,1849-16B
9,284.3357125,-16.16454166666667,1849-16B
10,284.34444583333334,-17.064475,1849-16B
11,284.3536208333333,-17.96451666666667,1849-16B
12,283.4074125,-17.970827777777778,1849-16B
13,282.461275,-17.972883333333332,1849-16B
14,281.515025,-17.97068611111111,1849-16B
15,281.51989583333335,-17.070616666666666,1849-16B
16,281.524375,-16.17065277777778,1849-16B
17,280.6027125,-14.363830555555555,1849-16B
18,281.532175,-14.370169444444445,1849-16B
19,282.4613333333333,-14.372327777777778,1849-16B
20,283.390375,-14.370308333333334,1849-16B
21,284.3194958333333,-14.36411111111111,1849-16B
22,285.2488875,-14.353730555555556,1849-16B
23,285.26065833333337,-15.254077777777777,1849-16B
24,285.27310416666666,-16.154080555555556,1849-16B
25,285.2862416666667,-17.053963888888887,1849-16B
26,285.3000916666667,-17.95395,1849-16B
27,285.31467499999997,-18.85426111111111,1849-16B
28,284.3632416666667,-18.86488611111111,1849-16B
29,283.4120708333333,-18.871233333333333,1849-16B
30,282.46097083333336,-18.8733,1849-16B
31,281.50975,-18.87109166666667,1849-16B
32,280.55822916666665,-18.8646,1849-16B
33,280.5684708333333,-17.964236111111113,1849-16B
34,280.5780208333333,-17.064197222222223,1849-16B
35,280.58690416666667,-16.164266666666666,1849-16B
36,280.59512916666665,-15.264216666666666,1849-16B
1,96.43453333333333,-58.56173888888889,0629-59A
2,98.16005416666667,-58.56173888888889,0629-59A
3,96.41167083333333,-59.46163333333333,0629-59A
4,98.18291666666667,-59.46163333333333,0629-59A
5,94.7744,-57.639069444444445,0629-59A
6,96.45604583333333,-57.66172777777778,0629-59A
7,98.13854166666667,-57.66172777777778,0629-59A
8,99.8201875,-57.639069444444445,0629-59A
9,99.88464166666667,-58.53850833333333,0629-59A
10,99.95314166666667,-59.43778888888889,0629-59A
11,100.02606250000001,-60.33712777777778,0629-59A
12,98.2072625,-60.36163611111111,0629-59A
13,96.387325,-60.36163611111111,0629-59A
14,94.568525,-60.33712777777778,0629-59A
15,94.64144583333334,-59.43778888888889,0629-59A
16,94.70994583333334,-58.53850833333333,0629-59A
17,93.1963125,-56.695030555555554,0629-59A
18,94.83515416666667,-56.73925277777778,0629-59A
19,96.47632083333333,-56.76137777777778,0629-59A
20,98.11826666666667,-56.76137777777778,0629-59A
21,99.75943333333333,-56.73925277777778,0629-59A
22,101.398275,-56.695030555555554,0629-59A
23,101.4992875,-57.59377777777778,0629-59A
24,101.6064375,-58.492075,0629-59A
25,101.7202875,-59.39012777777778,0629-59A
26,101.84147083333333,-60.28815,0629-59A
27,101.97069583333332,-61.18635,0629-59A
28,100.1038375,-61.23674444444445,0629-59A
29,98.233225,-61.26196111111111,0629-59A
30,96.3613625,-61.26196111111111,0629-59A
31,94.49074999999999,-61.23674444444445,0629-59A
32,92.62389166666667,-61.18635,0629-59A
33,92.75311666666667,-60.28815,0629-59A
34,92.8743,-59.39012777777778,0629-59A
35,92.98815,-58.492075,0629-59A
36,93.0953,-57.59377777777778,0629-59A
1,145.08318333333335,-58.56173888888889,0943-59A
2,146.80870416666667,-58.56173888888889,0943-59A
3,145.06032083333332,-59.46163333333333,0943-59A
4,146.83156666666667,-59.46163333333333,0943-59A
5,143.42305000000002,-57.639069444444445,0943-59A
6,145.10469583333332,-57.66172777777778,0943-59A
7,146.78719166666667,-57.66172777777778,0943-59A
8,148.4688375,-57.639069444444445,0943-59A
9,148.53329166666666,-58.53850833333333,0943-59A
10,148.60179166666668,-59.43778888888889,0943-59A
11,148.6747125,-60.33712777777778,0943-59A
12,146.85591250000002,-60.36163611111111,0943-59A
13,145.035975,-60.36163611111111,0943-59A
14,143.217175,-60.33712777777778,0943-59A
15,143.29009583333334,-59.43778888888889,0943-59A
16,143.35859583333334,-58.53850833333333,0943-59A
17,141.84496249999998,-56.695030555555554,0943-59A
18,143.48380416666666,-56.73925277777778,0943-59A
19,145.12497083333332,-56.76137777777778,0943-59A
20,146.76691666666667,-56.76137777777778,0943-59A
21,148.40808333333334,-56.73925277777778,0943-59A
22,150.046925,-56.695030555555554,0943-59A
23,150.1479375,-57.59377777777778,0943-59A
24,150.2550875,-58.492075,0943-59A
25,150.3689375,-59.39012777777778,0943-59A
26,150.49012083333332,-60.28815,0943-59A
27,150.61934583333334,-61.18635,0943-59A
28,148.7524875,-61.23674444444445,0943-59A
29,146.881875,-61.26196111111111,0943-59A
30,145.0100125,-61.26196111111111,0943-59A
31,143.1394,-61.23674444444445,0943-59A
32,141.27254166666665,-61.18635,0943-59A
33,141.40176666666667,-60.28815,0943-59A
34,141.52294999999998,-59.39012777777778,0943-59A
35,141.6368,-58.492075,0943-59A
36,141.74394999999998,-57.59377777777778,0943-59A
1,28.571404166666664,-21.55214638888889,0154-21B
2,29.53901666666667,-21.549327777777776,0154-21B
3,28.571375,-22.45211861111111,0154-21B
4,29.545145833333333,-22.449280555555557,0154-21B
5,27.60943333333333,-20.649202777777777,0154-21B
6,28.571316666666668,-20.652063055555555,0154-21B
7,29.533079166666667,-20.649261111111112,0154-21B
8,30.494891666666668,-20.640797222222222,0154-21B
9,30.506670833333335,-21.540813888888888,0154-21B
10,30.518958333333334,-22.44071388888889,0154-21B
11,30.531775000000003,-23.340719444444446,0154-21B
12,29.551479166666667,-23.349344444444444,0154-21B
13,28.571220833333335,-23.352201944444445,0154-21B
14,27.59084166666667,-23.349286111111113,0154-21B
15,27.597479166666666,-22.44922222222222,0154-21B
16,27.603670833333332,-21.549269444444445,0154-21B
17,26.65815416666667,-19.740316666666665,0154-21B
18,27.614774999999998,-19.748797222222223,0154-21B
19,28.571112499999998,-19.75164638888889,0154-21B
20,29.527329166666664,-19.74886111111111,0154-21B
21,30.483595833333332,-19.740441666666666,0154-21B
22,31.440075,-19.726391666666668,0154-21B
23,31.456908333333335,-20.626669444444445,0154-21B
24,31.474533333333333,-21.52660277777778,0154-21B
25,31.492974999999998,-22.426413888888888,0154-21B
26,31.51226666666667,-23.326319444444444,0154-21B
27,31.5324375,-24.22655,0154-21B
28,30.545133333333332,-24.241052777777778,0154-21B
29,29.558020833333334,-24.249741666666665,0154-21B
30,28.570945833333333,-24.25261861111111,0154-21B
31,27.58374583333333,-24.249677777777777,0154-21B
32,26.596270833333335,-24.24092222222222,0154-21B
33,26.6101875,-23.340594444444445,0154-21B
34,26.623308333333334,-22.440591666666666,0154-21B
35,26.635658333333332,-21.540694444444444,0154-21B
36,26.647266666666663,-20.640675,0154-21B
1,261.8399375,-58.56173888888889,1730-59A
2,263.5654583333333,-58.56173888888889,1730-59A
3,261.817075,-59.46163333333333,1730-59A
4,263.58832083333334,-59.46163333333333,1730-59A
5,260.17980416666666,-57.639069444444445,1730-59A
6,261.86145,-57.66172777777778,1730-59A
7,263.54394583333334,-57.66172777777778,1730-59A
8,265.2255916666667,-57.639069444444445,1730-59A
9,265.29004583333335,-58.53850833333333,1730-59A
10,265.3585458333333,-59.43778888888889,1730-59A
11,265.43146666666667,-60.33712777777778,1730-59A
12,263.61266666666666,-60.36163611111111,1730-59A
13,261.7927291666667,-60.36163611111111,1730-59A
14,259.9739291666667,-60.33712777777778,1730-59A
15,260.04685,-59.43778888888889,1730-59A
16,260.11535,-58.53850833333333,1730-59A
17,258.6017166666667,-56.695030555555554,1730-59A
18,260.24055833333335,-56.73925277777778,1730-59A
19,261.881725,-56.76137777777778,1730-59A
20,263.5236708333333,-56.76137777777778,1730-59A
21,265.1648375,-56.73925277777778,1730-59A
22,266.80367916666665,-56.695030555555554,1730-59A
23,266.9046916666667,-57.59377777777778,1730-59A
24,267.01184166666667,-58.492075,1730-59A
25,267.1256916666667,-59.39012777777778,1730-59A
26,267.246875,-60.28815,1730-59A
27,267.3761,-61.18635,1730-59A
28,265.50924166666664,-61.23674444444445,1730-59A
29,263.63862916666665,-61.26196111111111,1730-59A
30,261.7667666666667,-61.26196111111111,1730-59A
31,259.8961541666667,-61.23674444444445,1730-59A
32,258.0292958333333,-61.18635,1730-59A
33,258.15852083333334,-60.28815,1730-59A
34,258.27970416666665,-59.39012777777778,1730-59A
35,258.39355416666666,-58.492075,1730-59A
36,258.50070416666665,-57.59377777777778,1730-59A
1,235.0714125,-37.20132861111111,1542-37A
2,236.20130833333334,-37.20132861111111,1542-37A
3,235.064525,-38.101284166666666,1542-37A
4,236.20819583333332,-38.101284166666666,1542-37A
5,233.96130833333333,-36.29054166666667,1542-37A
6,235.07800416666666,-36.30126055555556,1542-37A
7,236.19471666666666,-36.30126055555556,1542-37A
8,237.3114125,-36.29054166666667,1542-37A
9,237.331175,-37.19048333333333,1542-37A
10,237.35183333333333,-38.09030833333333,1542-37A
11,237.37344166666665,-38.990233333333336,1542-37A
12,236.21540000000002,-39.00135,1542-37A
13,235.05732083333334,-39.00135,1542-37A
14,233.89927916666667,-38.990233333333336,1542-37A
15,233.92088333333334,-38.09030833333333,1542-37A
16,233.94154583333335,-37.19048333333333,1542-37A
17,232.8761625,-35.36904555555556,1542-37A
18,233.98021666666665,-35.390255555555555,1542-37A
19,235.08430833333333,-35.40085833333333,1542-37A
20,236.1884125,-35.40085833333333,1542-37A
21,237.29250416666667,-35.390255555555555,1542-37A
22,238.39655833333333,-35.36904555555556,1542-37A
23,238.42805416666667,-36.26910083333333,1542-37A
24,238.460975,-37.1687975,1542-37A
25,238.4953875,-38.068356666666666,1542-37A
26,238.531375,-38.967999722222224,1542-37A
27,238.56902499999998,-39.86794722222222,1542-37A
28,237.39604583333335,-39.890480555555555,1542-37A
29,236.2229375,-39.90174777777778,1542-37A
30,235.04978333333332,-39.90174777777778,1542-37A
31,233.876675,-39.890480555555555,1542-37A
32,232.7036958333333,-39.86794722222222,1542-37A
33,232.74134583333333,-38.967999722222224,1542-37A
34,232.77733333333333,-38.068356666666666,1542-37A
35,232.81174583333333,-37.1687975,1542-37A
36,232.8446625,-36.26910083333333,1542-37A
1,267.41390416666667,-47.89975555555556,1752-48A
2,268.7563,-47.89975555555556,1752-48A
3,267.4019416666667,-48.79969444444444,1752-48A
4,268.7682625,-48.79969444444444,1752-48A
5,266.1058958333333,-46.98421527777778,1752-48A
6,267.4252916666667,-46.99970555555556,1752-48A
7,268.7449125,-46.99970555555556,1752-48A
8,270.0643083333333,-46.98421527777778,1752-48A
9,270.09845416666667,-47.88400222222222,1752-48A
10,270.13431249999996,-48.783658611111115,1752-48A
11,270.1719958333333,-49.68340555555555,1752-48A
12,268.7808291666667,-49.69973888888889,1752-48A
13,267.389375,-49.69973888888889,1752-48A
14,265.99820833333337,-49.68340555555555,1752-48A
15,266.0358916666667,-48.783658611111115,1752-48A
16,266.07175,-47.88400222222222,1752-48A
17,264.8413583333333,-46.05358611111111,1752-48A
18,266.1384458333334,-46.08407666666667,1752-48A
19,267.43615,-46.09931944444445,1752-48A
20,268.7340541666667,-46.09931944444445,1752-48A
21,270.0317583333333,-46.08407666666667,1752-48A
22,271.32884583333333,-46.05358611111111,1752-48A
23,271.38302916666663,-46.95323055555556,1752-48A
24,271.439875,-47.852492777777776,1752-48A
25,271.4995625,-48.75158888888889,1752-48A
26,271.5622916666667,-49.65073888888889,1752-48A
27,271.62827500000003,-50.55016083333334,1752-48A
28,270.21164166666665,-50.583463888888886,1752-48A
29,268.7940541666667,-50.600118055555555,1752-48A
30,267.37615,-50.600118055555555,1752-48A
31,265.9585625,-50.583463888888886,1752-48A
32,264.541925,-50.55016083333334,1752-48A
33,264.6079125,-49.65073888888889,1752-48A
34,264.67064166666665,-48.75158888888889,1752-48A
35,264.730325,-47.852492777777776,1752-48A
36,264.78717083333333,-46.95323055555556,1752-48A
1,166.56713333333335,5.399788888888889,1106+05B
2,167.47111666666666,5.399158333333333,1106+05B
3,166.56711666666666,4.499816666666667,1106+05B
4,167.46987083333335,4.499188888888889,1106+05B
5,165.66148750000002,6.299272222222222,1106+05B
6,166.5670375,6.2998722222222225,1106+05B
7,167.47247916666666,6.299241666666667,1106+05B
8,168.378025,6.297383333333333,1106+05B
9,168.37520833333332,5.397305555555556,1106+05B
10,168.37273333333334,4.497336111111111,1106+05B
11,168.3706,3.5972555555555554,1106+05B
12,167.46874166666666,3.5991055555555556,1106+05B
13,166.56699166666667,3.5997333333333335,1106+05B
14,165.66512916666665,3.599136111111111,1106+05B
15,165.66424999999998,4.499219444444445,1106+05B
16,165.6630375,5.399191666666667,1106+05B
17,164.752025,7.1978583333333335,1106+05B
18,165.65959166666667,7.199688888888889,1106+05B
19,166.56682916666665,7.200289166666667,1106+05B
20,167.47395416666666,7.199655555555555,1106+05B
21,168.38118749999998,7.197794444444445,1106+05B
22,169.28875,7.194702777777778,1106+05B
23,169.2839,6.294297222222222,1106+05B
24,169.27962916666667,5.394225,1106+05B
25,169.275925,4.494261111111111,1106+05B
26,169.2727875,3.5941833333333335,1106+05B
27,169.27021249999999,2.6937694444444444,1106+05B
28,168.36880416666668,2.696838888888889,1106+05B
29,167.467725,2.698688888888889,1106+05B
30,166.56675,2.699316666666667,1106+05B
31,165.66566666666665,2.6987194444444444,1106+05B
32,164.76425416666666,2.696902777777778,1106+05B
33,164.76293333333334,3.5973166666666665,1106+05B
34,164.76105416666667,4.4974,1106+05B
35,164.75861250000003,5.397369444444444,1106+05B
36,164.75560416666667,6.297447222222222,1106+05B
1,319.999975,-21.55214638888889,2119-21B
2,320.96758750000004,-21.549327777777776,2119-21B
3,319.9999458333333,-22.45211861111111,2119-21B
4,320.97371666666663,-22.449280555555557,2119-21B
5,319.03800416666667,-20.649202777777777,2119-21B
6,319.9998875,-20.652063055555555,2119-21B
7,320.96164999999996,-20.649261111111112,2119-21B
8,321.92346249999997,-20.640797222222222,2119-21B
9,321.9352416666667,-21.540813888888888,2119-21B
10,321.9475291666667,-22.44071388888889,2119-21B
11,321.9603458333333,-23.340719444444446,2119-21B
12,320.98005,-23.349344444444444,2119-21B
13,319.9997916666667,-23.352201944444445,2119-21B
14,319.0194125,-23.349286111111113,2119-21B
15,319.02605,-22.44922222222222,2119-21B
16,319.03224166666666,-21.549269444444445,2119-21B
17,318.086725,-19.740316666666665,2119-21B
18,319.0433458333334,-19.748797222222223,2119-21B
19,319.99968333333334,-19.75164638888889,2119-21B
20,320.9559,-19.74886111111111,2119-21B
21,321.9121666666667,-19.740441666666666,2119-21B
22,322.86864583333335,-19.726391666666668,2119-21B
23,322.88547916666664,-20.626669444444445,2119-21B
24,322.90310416666665,-21.52660277777778,2119-21B
25,322.9215458333333,-22.426413888888888,2119-21B
26,322.94083750000004,-23.326319444444444,2119-21B
27,322.9610083333333,-24.22655,2119-21B
28,321.97370416666666,-24.241052777777778,2119-21B
29,320.98659166666664,-24.249741666666665,2119-21B
30,319.9995166666667,-24.25261861111111,2119-21B
31,319.01231666666666,-24.249677777777777,2119-21B
32,318.02484166666665,-24.24092222222222,2119-21B
33,318.0387583333333,-23.340594444444445,2119-21B
34,318.05187916666665,-22.440591666666666,2119-21B
35,318.0642291666667,-21.540694444444444,2119-21B
36,318.0758375,-20.640675,2119-21B
