beam no,beam center ra [deg],beam center dec [deg],SB
6,287.33644166666664,-29.898972222222223,1900-28
7,282.68148333333335,-29.119447222222224,1900-28
8,283.7120125,-29.13273611111111,1900-28
9,284.74240833333334,-29.138430555555555,1900-28
10,285.772775,-29.136533333333333,1900-28
11,286.803225,-29.127041666666667,1900-28
12,287.83385833333335,-29.109952777777778,1900-28
13,282.1871958333333,-28.3307,1900-28
14,283.210175,-28.347661111111112,1900-28
15,284.2329666666667,-28.357080555555555,1900-28
16,285.255675,-28.358963888888887,1900-28
17,286.27840833333335,-28.35331111111111,1900-28
18,287.30127916666663,-28.340122222222224,1900-28
19,282.71527499999996,-27.56086388888889,1900-28
20,283.73078749999996,-27.573955555555557,1900-28
21,284.7461625,-27.57956666666667,1900-28
22,285.7615083333333,-27.577697222222223,1900-28
23,286.7769416666667,-27.568346944444443,1900-28
24,287.7925666666667,-27.551509166666666,1900-28
25,282.22686666666664,-26.772230555555556,1900-28
26,283.2354291666667,-26.788952777777777,1900-28
27,284.2437875,-26.798241666666666,1900-28
28,285.2520666666667,-26.80009972222222,1900-28
29,286.2603708333333,-26.794525,1900-28
30,287.2688166666667,-26.781522222222222,1900-28
31,282.7464541666667,-26.00196138888889,1900-28
32,283.7481125,-26.014883333333334,1900-28
33,284.7496291666667,-26.020419444444446,1900-28
34,285.75111250000003,-26.018575,1900-28
35,286.7526875,-26.009344444444444,1900-28
36,287.75446666666664,-25.992727777777777,1900-28
1,92.87975833333334,-15.944283333333333,0621-14
2,93.81630416666667,-15.95230138888889,0621-14
3,94.75250416666667,-15.956752777777778,0621-14
4,95.68854999999999,-15.957641666666667,0621-14
5,96.62465,-15.954972222222223,0621-14
6,97.56099583333334,-15.948736111111112,0621-14
7,93.35605833333332,-15.169095555555556,0621-14
8,94.28886250000001,-15.175302777777778,0621-14
9,95.22142083333333,-15.17796388888889,0621-14
10,96.153925,-15.177075,0621-14
11,97.08658333333334,-15.172641666666667,0621-14
12,98.0195875,-15.164658333333334,0621-14
13,92.89869166666666,-14.385239444444444,0621-14
14,93.82835416666667,-14.393191666666667,0621-14
15,94.75766666666667,-14.397608333333334,0621-14
16,95.68682916666666,-14.398491666666667,0621-14
17,96.61604166666666,-14.395841666666666,0621-14
18,97.54550833333333,-14.389658333333333,0621-14
19,93.3706625,-13.610291666666667,0621-14
20,94.29697916666666,-13.616455555555556,0621-14
21,95.22304166666667,-13.619097222222223,0621-14
22,96.14905833333333,-13.618216944444445,0621-14
23,97.07522083333333,-13.613813888888888,0621-14
24,98.0017375,-13.605886111111111,0621-14
25,92.915475,-12.826455555555556,0621-14
26,93.83903749999999,-12.834360555555556,0621-14
27,94.76224583333334,-12.838747222222223,0621-14
28,95.68530416666665,-12.839625,0621-14
29,96.6084125,-12.836991666666666,0621-14
30,97.53177083333334,-12.830847222222221,0621-14
31,93.38354166666666,-12.05119111111111,0621-14
32,94.30413333333334,-12.057319444444444,0621-14
33,95.224475,-12.059944444444444,0621-14
34,96.1447625,-12.059069444444445,0621-14
35,97.06520416666666,-12.054691666666667,0621-14
36,97.98599583333333,-12.046811111111111,0621-14
1,25.548129166666666,-62.17081666666667,0203-60
2,27.47491666666667,-62.23014166666667,0203-60
3,29.406716666666668,-62.26313611111111,0203-60
4,31.340675,-62.26973611111111,0203-60
5,33.273916666666665,-62.24993333333333,0203-60
6,35.2035625,-62.203763888888886,0203-60
7,26.619679166666664,-61.425783333333335,0203-60
8,28.501079166666667,-61.47078055555556,0203-60
9,30.3857625,-61.49007777777778,0203-60
10,32.27110833333333,-61.483645,0203-60
11,34.154475000000005,-61.45149083333333,0203-60
12,36.033258333333336,-61.39366944444444,0203-60
13,25.8065,-60.616575,0203-60
14,27.639941666666665,-60.672983333333335,0203-60
15,29.4775875,-60.70435,0203-60
16,31.317041666666665,-60.71062777777778,0203-60
17,33.15589166666667,-60.69180277777778,0203-60
18,34.991733333333336,-60.64790555555555,0203-60
19,26.819808333333334,-59.87000277777778,0203-60
20,28.612566666666666,-59.912866666666666,0203-60
21,30.4080875,-59.931247222222225,0203-60
22,32.2041625,-59.92511944444445,0203-60
23,33.998575,-59.89449166666667,0203-60
24,35.78913333333333,-59.83940833333333,0203-60
25,26.037508333333335,-59.06203333333333,0203-60
26,27.7874375,-59.11587222222222,0203-60
27,29.540916666666668,-59.145805555555555,0203-60
28,31.295925,-59.15179611111111,0203-60
29,33.050420833333334,-59.133831388888886,0203-60
30,34.802375000000005,-59.09193611111111,0203-60
31,26.999225,-58.313575,0203-60
32,28.7124875,-58.35455833333333,0203-60
33,30.428091666666663,-58.37213055555556,0203-60
34,32.14416666666666,-58.36627222222222,0203-60
35,33.85883333333334,-58.33699166666667,0203-60
36,35.57022916666667,-58.2843225,0203-60
1,131.80384583333336,-11.285041388888889,0857-09B
2,132.72212916666666,-11.290313888888889,0857-09B
3,133.64004166666666,-11.293241666666667,0857-09B
4,134.55779166666667,-11.293827777777778,0857-09B
5,135.47559166666667,-11.292069444444444,0857-09B
6,136.3936625,-11.287969444444444,0857-09B
7,132.26845416666666,-10.508308333333334,0857-09B
8,133.18412083333334,-10.512394444444444,0857-09B
9,134.09952083333332,-10.514147222222222,0857-09B
10,135.01487083333333,-10.51356388888889,0857-09B
11,135.930375,-10.510644444444445,0857-09B
12,136.84625833333334,-10.505386111111111,0857-09B
13,131.8165625,-9.725938888888889,0857-09B
14,132.73022083333333,-9.731183333333334,0857-09B
15,133.64350833333333,-9.734095555555555,0857-09B
16,134.55663333333334,-9.734677777777778,0857-09B
17,135.46981250000002,-9.732930555555555,0857-09B
18,136.38325833333334,-9.728852777777778,0857-09B
19,132.27804583333332,-8.949469444444444,0857-09B
20,133.18945,-8.953536111111111,0857-09B
21,134.1005875,-8.955280555555555,0857-09B
22,135.01167083333334,-8.954697222222222,0857-09B
23,135.92291666666668,-8.951794166666666,0857-09B
24,136.83453333333333,-8.94656111111111,0857-09B
25,131.82730416666666,-8.167108333333333,0857-09B
26,132.73705833333332,-8.172330555555556,0857-09B
27,133.6464375,-8.175230555555556,0857-09B
28,134.55565833333333,-8.175808333333332,0857-09B
29,135.46492916666668,-8.174069444444445,0857-09B
30,136.37447083333333,-8.170008333333334,0857-09B
31,132.28604583333333,-7.390336111111111,0857-09B
32,133.19389583333333,-7.3943916666666665,0857-09B
33,134.101475,-7.396127777777778,0857-09B
34,135.00900833333333,-7.39555,0857-09B
35,135.91669583333334,-7.392652777777778,0857-09B
36,136.82475833333334,-7.387438888888889,0857-09B
1,131.80384583333336,-11.285041388888889,0857-09A
2,132.72212916666666,-11.290313888888889,0857-09A
3,133.64004166666666,-11.293241666666667,0857-09A
4,134.55779166666667,-11.293827777777778,0857-09A
5,135.47559166666667,-11.292069444444444,0857-09A
6,136.3936625,-11.287969444444444,0857-09A
7,132.26845416666666,-10.508308333333334,0857-09A
8,133.18412083333334,-10.512394444444444,0857-09A
9,134.09952083333332,-10.514147222222222,0857-09A
10,135.01487083333333,-10.51356388888889,0857-09A
11,135.930375,-10.510644444444445,0857-09A
12,136.84625833333334,-10.505386111111111,0857-09A
13,131.8165625,-9.725938888888889,0857-09A
14,132.73022083333333,-9.731183333333334,0857-09A
15,133.64350833333333,-9.734095555555555,0857-09A
16,134.55663333333334,-9.734677777777778,0857-09A
17,135.46981250000002,-9.732930555555555,0857-09A
18,136.38325833333334,-9.728852777777778,0857-09A
19,132.27804583333332,-8.949469444444444,0857-09A
20,133.18945,-8.953536111111111,0857-09A
21,134.1005875,-8.955280555555555,0857-09A
22,135.01167083333334,-8.954697222222222,0857-09A
23,135.92291666666668,-8.951794166666666,0857-09A
24,136.83453333333333,-8.94656111111111,0857-09A
25,131.82730416666666,-8.167108333333333,0857-09A
26,132.73705833333332,-8.172330555555556,0857-09A
27,133.6464375,-8.175230555555556,0857-09A
28,134.55565833333333,-8.175808333333332,0857-09A
29,135.46492916666668,-8.174069444444445,0857-09A
30,136.37447083333333,-8.170008333333334,0857-09A
31,132.28604583333333,-7.390336111111111,0857-09A
32,133.19389583333333,-7.3943916666666665,0857-09A
33,134.101475,-7.396127777777778,0857-09A
34,135.00900833333333,-7.39555,0857-09A
35,135.91669583333334,-7.392652777777778,0857-09A
36,136.82475833333334,-7.387438888888889,0857-09A
1,167.6843,-34.52546111111111,1122-32
2,168.7772,-34.54629444444444,1122-32
3,169.87004166666665,-34.55786666666667,1122-32
4,170.96285833333334,-34.560180555555554,1122-32
5,172.05568333333332,-34.55323888888889,1122-32
6,173.14854583333334,-34.537036111111114,1122-32
7,168.25335833333332,-33.757580555555556,1122-32
8,169.33618333333334,-33.773627777777776,1122-32
9,170.4189625,-33.78050277777778,1122-32
10,171.50172916666665,-33.77821111111111,1122-32
11,172.58452499999999,-33.76675111111111,1122-32
12,173.66739166666667,-33.746113888888885,1122-32
13,167.738475,-32.96696111111111,1122-32
14,168.81169166666666,-32.987408333333335,1122-32
15,169.88482499999998,-32.99876388888889,1122-32
16,170.95792916666667,-33.001036666666664,1122-32
17,172.03104166666668,-32.99422222222222,1122-32
18,173.10421250000002,-32.978319444444445,1122-32
19,168.29600833333333,-32.19912222222222,1122-32
20,169.35988749999999,-32.21488611111111,1122-32
21,170.42370416666665,-32.22164166666666,1122-32
22,171.48750416666667,-32.21939027777778,1122-32
23,172.55134583333336,-32.208130555555556,1122-32
24,173.61527916666665,-32.18786111111111,1122-32
25,167.7886125,-31.408669444444445,1122-32
26,168.8436125,-31.42877222222222,1122-32
27,169.89850833333333,-31.43993888888889,1122-32
28,170.95336666666668,-31.442172222222222,1122-32
29,172.00823749999998,-31.43547472222222,1122-32
30,173.06317916666666,-31.41983888888889,1122-32
31,168.3354875,-30.64033611111111,1122-32
32,169.381825,-30.65584722222222,1122-32
33,170.42809166666666,-30.662494444444444,1122-32
34,171.47434166666665,-30.66027777777778,1122-32
35,172.52063750000002,-30.6492,1122-32
36,173.5670375,-30.62925277777778,1122-32
1,147.4252125,-15.944283333333333,1000-14
2,148.3617625,-15.95230138888889,1000-14
3,149.29795833333333,-15.956752777777778,1000-14
4,150.23400833333335,-15.957641666666667,1000-14
5,151.17010416666668,-15.954972222222223,1000-14
6,152.10645416666668,-15.948736111111112,1000-14
7,147.90151250000002,-15.169095555555556,1000-14
8,148.83431666666667,-15.175302777777778,1000-14
9,149.766875,-15.17796388888889,1000-14
10,150.6993791666667,-15.177075,1000-14
11,151.6320375,-15.172641666666667,1000-14
12,152.56504166666667,-15.164658333333334,1000-14
13,147.44414583333335,-14.385239444444444,1000-14
14,148.37380833333333,-14.393191666666667,1000-14
15,149.30312083333334,-14.397608333333334,1000-14
16,150.23228749999998,-14.398491666666667,1000-14
17,151.1615,-14.395841666666666,1000-14
18,152.0909625,-14.389658333333333,1000-14
19,147.91611666666665,-13.610291666666667,1000-14
20,148.84243333333333,-13.616455555555556,1000-14
21,149.76849583333333,-13.619097222222223,1000-14
22,150.6945125,-13.618216944444445,1000-14
23,151.62067916666666,-13.613813888888888,1000-14
24,152.54719583333335,-13.605886111111111,1000-14
25,147.46093333333332,-12.826455555555556,1000-14
26,148.3844916666667,-12.834360555555556,1000-14
27,149.3077,-12.838747222222223,1000-14
28,150.23075833333334,-12.839625,1000-14
29,151.15386666666666,-12.836991666666666,1000-14
30,152.077225,-12.830847222222221,1000-14
31,147.929,-12.05119111111111,1000-14
32,148.8495875,-12.057319444444444,1000-14
33,149.76992916666669,-12.059944444444444,1000-14
34,150.6902166666667,-12.059069444444445,1000-14
35,151.61065833333333,-12.054691666666667,1000-14
36,152.53144999999998,-12.046811111111111,1000-14
1,166.18560416666668,-43.77826944444445,1118-41
2,167.43249583333332,-43.807719444444444,1118-41
3,168.6797875,-43.824080555555554,1118-41
4,169.92725416666667,-43.82735,1118-41
5,171.17465833333335,-43.81753638888889,1118-41
6,172.42177916666668,-43.79463055555556,1118-41
7,166.8448875,-43.01538611111111,1118-41
8,168.07606666666666,-43.03798888888889,1118-41
9,169.30750833333335,-43.047675,1118-41
10,170.539,-43.044447222222225,1118-41
11,171.77033749999998,-43.028302777777775,1118-41
12,173.00130833333333,-42.99923888888889,1118-41
13,166.27158333333333,-42.22038611111111,1118-41
14,167.48726249999999,-42.24908055555556,1118-41
15,168.70327083333333,-42.26502222222222,1118-41
16,169.919425,-42.268211944444445,1118-41
17,171.13552916666666,-42.25864722222222,1118-41
18,172.35139583333333,-42.23632777777778,1118-41
19,166.91250833333334,-41.457322222222224,1118-41
20,168.11365833333332,-41.479369444444444,1118-41
21,169.31502916666668,-41.488819444444445,1118-41
22,170.5164375,-41.48567,1118-41
23,171.71772083333332,-41.46991944444444,1118-41
24,172.9187,-41.44157222222222,1118-41
25,166.3509875,-40.66265277777778,1118-41
26,167.53783750000002,-40.690675,1118-41
27,168.72495833333335,-40.70623888888889,1118-41
28,169.91219583333333,-40.70935277777778,1118-41
29,171.09939583333332,-40.70001472222222,1118-41
30,172.28640000000001,-40.678222222222225,1118-41
31,166.97501250000002,-39.898891666666664,1118-41
32,168.14840833333332,-39.92044166666667,1118-41
33,169.32197916666667,-39.929675,1118-41
34,170.4955875,-39.92659722222222,1118-41
35,171.66908750000002,-39.911205555555554,1118-41
36,172.84234166666667,-39.883497222222225,1118-41
1,186.30499166666667,-34.52546111111111,1237-32
2,187.3978875,-34.54629444444444,1237-32
3,188.49072916666665,-34.55786666666667,1237-32
4,189.58354583333335,-34.560180555555554,1237-32
5,190.67637083333335,-34.55323888888889,1237-32
6,191.7692375,-34.537036111111114,1237-32
7,186.87404583333335,-33.757580555555556,1237-32
8,187.956875,-33.773627777777776,1237-32
9,189.03965,-33.78050277777778,1237-32
10,190.12242083333334,-33.77821111111111,1237-32
11,191.20521666666667,-33.76675111111111,1237-32
12,192.28808333333333,-33.746113888888885,1237-32
13,186.3591625,-32.96696111111111,1237-32
14,187.43237916666666,-32.987408333333335,1237-32
15,188.50551666666667,-32.99876388888889,1237-32
16,189.57861666666668,-33.001036666666664,1237-32
17,190.65172916666666,-32.99422222222222,1237-32
18,191.72490000000002,-32.978319444444445,1237-32
19,186.91669583333334,-32.19912222222222,1237-32
20,187.980575,-32.21488611111111,1237-32
21,189.04439166666666,-32.22164166666666,1237-32
22,190.10819583333335,-32.21939027777778,1237-32
23,191.17203750000002,-32.208130555555556,1237-32
24,192.23596666666666,-32.18786111111111,1237-32
25,186.4093041666667,-31.408669444444445,1237-32
26,187.46429999999998,-31.42877222222222,1237-32
27,188.51919999999998,-31.43993888888889,1237-32
28,189.57405833333334,-31.442172222222222,1237-32
29,190.62892916666667,-31.43547472222222,1237-32
30,191.68386666666666,-31.41983888888889,1237-32
31,186.956175,-30.64033611111111,1237-32
32,188.00251666666665,-30.65584722222222,1237-32
33,189.04878333333335,-30.662494444444444,1237-32
34,190.09502916666665,-30.66027777777778,1237-32
35,191.14132500000002,-30.6492,1237-32
36,192.18772916666666,-30.62925277777778,1237-32
1,58.681475,-80.24256111111112,0347-77
2,61.19225833333333,-79.4580111111111,0347-77
3,63.356791666666666,-78.65695833333334,0347-77
4,65.23880416666667,-77.84255277777778,0347-77
5,66.88843750000001,-77.01713694444445,0347-77
6,68.34533333333333,-76.18246388888889,0347-77
7,56.274274999999996,-79.44780833333333,0347-77
8,58.776066666666665,-78.68253055555556,0347-77
9,60.96194583333333,-77.89925833333334,0347-77
10,62.884495833333325,-77.10113361111111,0347-77
11,64.586375,-76.29055555555556,0347-77
12,66.1022375,-75.46938083333333,0347-77
13,51.399795833333336,-79.36263611111112,0347-77
14,54.2034375,-78.63795833333333,0347-77
15,56.6695,-77.89032777777778,0347-77
16,58.84942083333333,-77.12363055555555,0347-77
17,60.78637500000001,-76.34091666666667,0347-77
18,62.51634583333333,-75.54458333333334,0347-77
19,49.69252916666667,-78.52405277777778,0347-77
20,52.40598333333334,-77.81592777777777,0347-77
21,54.8200125,-77.08436305555556,0347-77
22,56.9757125,-76.33298888888889,0347-77
23,58.90850833333333,-75.56471944444445,0347-77
24,60.64865,-74.7818861111111,0347-77
25,45.2926,-78.34276944444444,0347-77
26,48.214079166666664,-77.67720277777778,0347-77
27,50.8327,-76.98387694444445,0347-77
28,53.18525833333334,-76.26688916666667,0347-77
29,55.3047875,-75.52960277777778,0347-77
30,57.220412499999995,-74.77477222222223,0347-77
